episode_label,Time_s,loop_dt,X,Y,Z,Vel_Z,Target_X,Target_Y,Target_Z,M1,M2,M3,M4,Obs_IsContact,VBat_V,Current_A,radial_error,power_W,relative_time_s,x_error_m,y_error_m
Release 2,91.46528949999993,0.0048348999989684,0.5478088300183741,0.6894223303039692,0.9345578753414704,-0.8106981380006939,0.4402563297203632,0.2259430492011267,1.0,0,764,331,0,0.0,3.7099997997283936,4.888750076293945,0.4757946871623949,18.137261803972706,6.460181200000079,0.10755250029801089,0.4634792811028424
Release 2,91.47002879999854,0.0048597000022709,0.5475912107582621,0.6887039675645201,0.930306487855934,-0.8458995771191646,0.4402563297203632,0.2259430492011267,1.0,0,764,331,0,0.0,3.7099997997283936,4.888750076293945,0.4750457285903654,18.137261803972706,6.464920499998698,0.1073348810378989,0.4627609183633934
Release 2,91.47536879999824,0.0051499000001058,0.547252882276494,0.6881299601982188,0.9258220422979528,-0.8652422675424338,0.4402563297203632,0.2259430492011267,1.0,0,540,248,0,0.0,3.7099997997283936,5.167500019073486,0.4744101632089376,19.171424035859104,6.470260499998389,0.10699655255613083,0.4621869109970921
Release 2,91.48009180000008,0.0048667999981262,0.5467120538303277,0.6875466566532715,0.9211593602454184,-0.9095875285813289,0.4402563297203632,0.2259430492011267,1.0,0,540,248,0,0.0,3.7099997997283936,5.167500019073486,0.4737200772699112,19.171424035859104,6.474983500000235,0.10645572410996451,0.4616036074521448
Release 2,91.48524779999934,0.0050257000002602,0.5464414209906059,0.6869383617708137,0.9163757185248408,-0.9370853716134464,0.4402563297203632,0.2259430492011267,1.0,0,494,208,0,0.0,3.7099997997283936,6.308749675750732,0.47306654058313313,23.405460033571785,6.4801394999994955,0.10618509127024267,0.46099531256968695
Release 2,91.49032869999792,0.0052474000003712,0.5461831973936595,0.6863345159100186,0.9115517433294784,-0.935769543454638,0.4402563297203632,0.2259430492011267,1.0,0,494,208,0,0.0,3.716249942779541,5.59874963760376,0.47242015612528715,20.80635302038195,6.48522039999807,0.10592686767329629,0.46039146670889186
Release 2,91.49532790000012,0.0048600999980408,0.5458529301591338,0.6855917242753413,0.9064908290966724,-0.983950362216357,0.4402563297203632,0.2259430492011267,1.0,0,269,70,0,0.0,3.716249942779541,5.59874963760376,0.4716222498162128,20.80635302038195,6.490219600000273,0.10559660043877062,0.4596486750742146
Release 2,91.50019849999808,0.0049140000010083,0.5454064689479708,0.6848479737401715,0.9012858348912232,-1.0246362613388185,0.4402563297203632,0.2259430492011267,1.0,0,269,70,0,0.0,3.75,5.59874963760376,0.47079749526284825,20.9953111410141,6.495090199998231,0.10515013922760763,0.45890492453904475
Release 2,91.50537749999783,0.0051493999999365,0.5451439717173638,0.6842810848316482,0.8960172757906221,-1.0330264564056697,0.4402563297203632,0.2259430492011267,1.0,0,105,0,0,0.0,3.75,3.6649999618530273,0.47018631663345556,13.743749856948853,6.500269199997987,0.10488764199700062,0.45833803563052145
Release 2,91.51012529999934,0.0048454999996465,0.5448381533753436,0.6836550626296252,0.8904687064732101,-1.0838661070904632,0.4402563297203632,0.2259430492011267,1.0,0,105,0,0,0.0,3.7799999713897705,3.6649999618530273,0.4695078754140034,13.853699750947953,6.505016999999498,0.10458182365498037,0.45771201342849843
Release 2,91.54513790000055,0.0049959999996644,0.5424722302216507,0.6788181039760568,0.8477761966640898,-1.3045495328857184,0.4402563297203632,0.2259430492011267,1.0,0,0,0,109,0.0,3.879999876022339,0.0949999988079071,0.4642670627480319,0.3685999835968019,6.540029600000707,0.10221590050128748,0.45287505477493006
Release 2,91.55073939999784,0.0056750000003376,0.5422300104300867,0.6781376654163468,0.8410830192449716,-1.259982593511377,0.4402563297203632,0.2259430492011267,1.0,0,0,0,109,0.0,3.899999856948853,0.0837499946355819,0.4635499999908519,0.32662496709823663,6.5456310999979905,0.10197368070972346,0.45219461621522006
Release 2,91.55560530000002,0.0046794000008958,0.5419713829234563,0.6776067646516102,0.8342293968703515,-1.3462626101447197,0.4402563297203632,0.2259430492011267,1.0,107,0,0,328,0.0,3.898749828338623,0.0837499946355819,0.46297523033380883,0.32652027720883553,6.550497000000178,0.10171505320309304,0.45166371545048345
Release 2,91.56036200000015,0.0048720000013418,0.541546380232453,0.6769684714358665,0.8271645304862858,-1.4036655934391902,0.4402563297203632,0.2259430492011267,1.0,107,0,0,328,0.0,3.898749828338623,0.0837499946355819,0.4622592409403699,0.32652027720883553,6.555253700000307,0.10129005051208984,0.45102542223473974
Release 2,91.56541970000036,0.0049785999981395,0.5413737883793174,0.6761654706543008,0.8199767252855995,-1.4310326221266192,0.4402563297203632,0.2259430492011267,1.0,234,0,0,447,0.0,3.898749828338623,0.0974999964237213,0.46143793648204173,0.3801280943199998,6.560311400000515,0.10111745865895416,0.45022242145317404
Release 2,91.57031020000068,0.0050499999997555,0.5410112301676224,0.6754261854671397,0.8125738563559518,-1.453410399476748,0.4402563297203632,0.2259430492011267,1.0,234,0,0,447,0.0,3.879999876022339,0.0974999964237213,0.4606372105590997,0.3782999740362171,6.5652019000008295,0.10075490044725921,0.449483136266013
Release 2,91.57519789999787,0.0047766000025148,0.5408629290429517,0.6746935199768261,0.8050412006729636,-1.5129296545027189,0.4402563297203632,0.2259430492011267,1.0,300,0,0,572,0.0,3.879999876022339,0.4387499988079071,0.4598898486036278,1.702349940979481,6.5700895999980276,0.10060659932258853,0.4487504707756994
Release 2,91.58019989999956,0.0051027999979851,0.5404906226426361,0.6739890880750886,0.7973008403519692,-1.5257876087709406,0.4402563297203632,0.2259430492011267,1.0,300,0,0,572,0.0,3.8349997997283936,0.4387499988079071,0.4591210803571056,1.6826061575591567,6.575091599999709,0.10023429292227293,0.4480460388739619
Release 2,91.58527060000053,0.0049580999984755,0.5401101267361422,0.6733861937280896,0.7893710790547368,-1.562482082832024,0.4402563297203632,0.2259430492011267,1.0,504,0,0,579,0.0,3.8349997997283936,1.866249918937683,0.4584497228297177,7.157068065369145,6.58016230000068,0.09985379701577901,0.4474431445269629
Release 2,91.59014709999974,0.0049592000032134,0.5400587360007478,0.6726539903082637,0.7813048366691181,-1.5992014599839512,0.4402563297203632,0.2259430492011267,1.0,504,0,0,579,0.0,3.7899999618530273,1.866249918937683,0.4577239181036741,7.073087121582034,6.585038799999893,0.09980240628038461,0.44671094110713694
Release 2,91.59527589999924,0.005035999998654,0.5397283523240506,0.6719273429605278,0.7730345384267642,-1.6241417989176794,0.4402563297203632,0.2259430492011267,1.0,526,0,0,667,0.0,3.7899999618530273,4.161250114440918,0.45694274648027866,15.771137774991985,6.59016759999939,0.09947202260368737,0.4459842937594011
Release 2,91.60021889999916,0.0050876999994216,0.5394654628537909,0.6712080118692378,0.7646030893025235,-1.6473340488870494,0.4402563297203632,0.2259430492011267,1.0,526,0,0,667,0.0,3.754999876022339,4.161250114440918,0.45618344892917867,15.62549366382359,6.595110599999316,0.09920913313342772,0.4452649626681111
Release 2,91.60522919999858,0.0049144000004162,0.5391239625801234,0.6704995875954171,0.7560530041130091,-1.6935897651759957,0.4402563297203632,0.2259430492011267,1.0,658,0,0,484,0.0,3.754999876022339,5.292500019073486,0.4554177474104478,19.873336915469167,6.600120899998728,0.09886763285976019,0.4445565383942903
Release 2,91.61025979999977,0.0051596000012068,0.5388969223059807,0.6698527345951306,0.7471895965862033,-1.714029023789302,0.4402563297203632,0.2259430492011267,1.0,658,0,0,484,0.0,3.72249984741211,5.292500019073486,0.45473703971883056,19.701330513429642,6.60515149999992,0.09864059258561753,0.4439096853940039
Release 2,91.6155289999988,0.0050512999987404,0.5386856355711472,0.6690284367100839,0.7383805857129213,-1.7312814856278682,0.4402563297203632,0.2259430492011267,1.0,646,0,11,541,0.0,3.72249984741211,5.108749866485596,0.4538865374454611,19.017320598459268,6.610420699998954,0.09842930585078402,0.4430853875089572
Release 2,91.62000220000118,0.004682099999627,0.538369674794453,0.668422246662212,0.729265306589077,-1.8305358128615516,0.4402563297203632,0.2259430492011267,1.0,646,0,11,541,0.0,3.7174999713897705,5.108749866485596,0.453226288588199,18.991777482497696,6.614893900001334,0.09811334507408975,0.4424791974610852
Release 2,91.62520750000112,0.0050503999991633,0.538161877350814,0.6677984028737398,0.7200180590304978,-1.8447796055436736,0.4402563297203632,0.2259430492011267,1.0,638,0,58,545,0.0,3.7174999713897705,6.114999771118164,0.4525722592315712,22.732511474180228,6.6200992000012775,0.09790554763045078,0.4418553536726131
Release 2,91.63001939999958,0.0049475000014354,0.5377994957017136,0.666956937730161,0.7105753455332127,-1.8780561346231384,0.4402563297203632,0.2259430492011267,1.0,638,0,58,545,0.0,3.711249828338623,6.114999771118164,0.4516723581371398,22.694291850853006,6.624911099999736,0.09754316598135038,0.4410138885290342
Release 2,91.63535670000056,0.0051638000004459,0.5375502231421017,0.6663771146269142,0.7010548673483097,-1.8719525698143753,0.4402563297203632,0.2259430492011267,1.0,627,0,40,520,0.0,3.711249828338623,5.856249809265137,0.4510524001539593,21.734006099343333,6.63024840000071,0.09729389342173844,0.44043406542578745
Release 2,91.64013010000052,0.0049689000006765,0.5372618060586297,0.6656258792668099,0.6913784389902067,-1.9067407773255545,0.4402563297203632,0.2259430492011267,1.0,627,0,40,520,0.0,3.711249828338623,5.856249809265137,0.45025665291495964,21.734006099343333,6.635021800000672,0.0970054763382665,0.4396828300656832
Release 2,91.6451334000012,0.0048454999996465,0.5371074943129237,0.6648575021165969,0.6815566435792975,-1.966524111836934,0.4402563297203632,0.2259430492011267,1.0,554,0,42,569,0.0,3.711249828338623,5.572499752044678,0.4494730749010687,20.68093874819283,6.640025100001353,0.09685116459256049,0.43891445291547015
Release 2,91.65020960000038,0.0051358999990043,0.5370074800960919,0.6642948281351084,0.671574200857391,-1.9684192831141207,0.4402563297203632,0.2259430492011267,1.0,554,0,42,569,0.0,3.7074999809265137,5.572499752044678,0.44890206860028303,20.660042724418645,6.645101300000533,0.09675115037572868,0.4383517789339817
Release 2,91.65520230000038,0.0049513999983901,0.5366325452272759,0.6635137239830051,0.6614399906311281,-2.0052729661575905,0.4402563297203632,0.2259430492011267,1.0,500,0,25,505,0.0,3.7074999809265137,4.853749752044678,0.4480585568254481,17.995277113127713,6.650094000000536,0.09637621550691267,0.4375706747818784
Release 2,91.66021080000064,0.0051311000024725,0.5363529405423949,0.6627796862648082,0.6511799651170871,-2.009718208617719,0.4402563297203632,0.2259430492011267,1.0,500,0,25,505,0.0,3.7174999713897705,4.853749752044678,0.4472815736117324,18.043814564359195,6.655102500000794,0.09609661082203169,0.4368366370636815
Release 2,91.66512639999928,0.0048051999983727,0.536198405986433,0.6620898352473651,0.640702733363738,-2.0860759444673573,0.4402563297203632,0.2259430492011267,1.0,522,0,0,439,0.0,3.7174999713897705,4.853749752044678,0.44657463091481986,18.043814564359195,6.660018099999434,0.09594207626606976,0.43614678604623836
Release 2,91.6700564999992,0.0050540000011096,0.5359447928350438,0.6615653569775533,0.6301442124785648,-2.100196360380413,0.4402563297203632,0.2259430492011267,1.0,522,0,0,439,0.0,3.7174999713897705,5.141249656677246,0.44600793379233655,19.11259545160533,6.664948199999358,0.0956884631146806,0.4356223077764265
Release 2,91.67557669999952,0.0053470999991986,0.5356980001374811,0.6607127956068033,0.6194441482965782,-2.0636869151292885,0.4402563297203632,0.2259430492011267,1.0,513,0,0,292,0.0,3.7274999618530273,5.141249656677246,0.4451222807742453,19.164007899141325,6.6704683999996774,0.09544167041711793,0.43476974640567656
Release 2,91.68031390000031,0.0048836000023584,0.5354658437675035,0.6602151917379817,0.6085217198362106,-2.137114677451538,0.4402563297203632,0.2259430492011267,1.0,513,0,0,292,0.0,3.7274999618530273,5.141249656677246,0.44458648804101447,19.164007899141325,6.675205600000467,0.09520951404714029,0.434272142536855
Release 2,91.6852973999994,0.0048102999971888,0.5352370464326934,0.659411918476434,0.5975819872015685,-2.2070927299603462,0.4402563297203632,0.2259430492011267,1.0,444,0,0,162,0.0,3.733749866485596,4.28125,0.4437528559660223,15.985116615891458,6.680189099999552,0.09498071671233022,0.43346886927530726
Release 2,91.69020209999871,0.00507590000052,0.5349401829447024,0.6585158696290622,0.5863992166965084,-2.2156034803772076,0.4402563297203632,0.2259430492011267,1.0,444,0,0,162,0.0,3.733749866485596,4.28125,0.44281404340240504,15.985116615891458,6.685093799998867,0.09468385322433914,0.43257282042793543
Release 2,91.69528100000024,0.0049647000014374,0.5347771007310047,0.6580090570013729,0.5751425050186751,-2.241772703510988,0.4402563297203632,0.2259430492011267,1.0,386,0,0,135,0.0,3.733749866485596,4.28125,0.44228408432690464,15.985116615891458,6.690172700000389,0.09452077101064149,0.4320660078002462
Release 2,91.70023009999932,0.0050284999997529,0.534536788867128,0.6574044428674252,0.563800369729832,-2.2541814566134275,0.4402563297203632,0.2259430492011267,1.0,386,0,0,135,0.0,3.7612500190734863,4.28125,0.44164209400983206,16.102851644158363,6.69512179999947,0.09428045914676475,0.43146139366629843
Release 2,91.70514589999948,0.0048539999988861,0.5343847723829148,0.6566579017015491,0.5522255507219258,-2.314451415926547,0.4402563297203632,0.2259430492011267,1.0,348,0,0,130,0.0,3.7612500190734863,4.28125,0.4408803101551916,16.102851644158363,6.700037599999632,0.0941284426625516,0.4307148525004224
Release 2,91.7103317000001,0.0052083000009588,0.5342007348402107,0.6559696241026093,0.5406414446478586,-2.2865329226549473,0.4402563297203632,0.2259430492011267,1.0,348,0,0,130,0.0,3.786249876022339,3.413749933242798,0.4401686113011949,12.925310261511811,6.70522340000025,0.09394440511984747,0.43002657490148255
Release 2,91.71523479999814,0.0048620999987178,0.5338806755904094,0.6552892179254632,0.5288989225220925,-2.3409913586698763,0.4402563297203632,0.2259430492011267,1.0,0,0,312,0,0.0,3.786249876022339,2.9075000286102295,0.43943560476804844,11.008521622860428,6.710126499998296,0.0936243458700462,0.4293461687243365
Release 2,91.7200926000005,0.0050112999997509,0.5338251189051587,0.6545213527474576,0.5169834379952637,-2.36668985848103,0.4402563297203632,0.2259430492011267,1.0,0,0,312,0,0.0,3.817499876022339,2.9075000286102295,0.43867354670661374,11.099380998754498,6.714984300000651,0.0935687891847955,0.42857830354633086
Release 2,91.7251197000005,0.0048774000024423,0.5335387760537368,0.6540231101602548,0.5049356601270095,-2.4171866043804995,0.4402563297203632,0.2259430492011267,1.0,0,0,717,0,0.0,3.817499876022339,1.2137500047683716,0.43812572782787995,4.633490492725372,6.720011400000658,0.09328244633337357,0.4280800609591281
Release 2,91.73009439999804,0.0050947999989148,0.5332916328112695,0.6532319932816695,0.4927353934285822,-2.4166415490184474,0.4402563297203632,0.2259430492011267,1.0,0,0,717,0,0.0,3.8299999237060542,1.2137500047683716,0.43730013646771476,4.648662425661086,6.7249860999981905,0.09303530309090624,0.42728894408054274
Release 2,91.73513009999806,0.0049231000011786,0.5331649561671855,0.6525994833047699,0.4805035896243311,-2.448427772240661,0.4402563297203632,0.2259430492011267,1.0,0,101,998,0,0.0,3.8299999237060542,2.223749876022339,0.4366551564224011,8.516961855506905,6.730021799998212,0.0929086264468223,0.4266564341036432
Release 2,91.7400076999984,0.0049831999967864,0.5330001261416047,0.6518919023326503,0.4680684572184234,-2.476089125617379,0.4402563297203632,0.2259430492011267,1.0,0,101,998,0,0.0,3.838749885559082,2.223749876022339,0.4359287066237837,8.536419582092776,6.734899399998554,0.09274379642124153,0.42594885313152353
Release 2,91.74540069999784,0.0052040000009583,0.5328257799423194,0.6511631963563076,0.4554989978098407,-2.4560499067139863,0.4402563297203632,0.2259430492011267,1.0,0,911,1000,0,0.0,3.838749885559082,3.557499885559082,0.435179591273613,13.656352278566374,6.740292399997998,0.09256945022195617,0.42522014715518086
Release 2,91.75004999999874,0.0048712999996496,0.5326603403368623,0.6505826170080318,0.4427881413245614,-2.5226773083323457,0.4402563297203632,0.2259430492011267,1.0,0,911,1000,0,0.0,3.764999866485596,3.557499885559082,0.4345771090672508,13.393986594152468,6.74494169999889,0.09240401061649905,0.42463956780690504
Release 2,91.7552668999997,0.0050826000006054,0.5322877746565703,0.6498239348130177,0.4299096088508572,-2.538084523904145,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.764999866485596,4.029999732971191,0.4337566046115806,15.172948456573524,6.75015859999985,0.09203144493620707,0.42388088561189097
Release 2,91.76001049999832,0.004882400000497,0.5322616210155146,0.6491758417679561,0.4170495140739845,-2.5837940357632316,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.703749895095825,4.029999732971191,0.4331177326434724,14.926111088228254,6.754902199998469,0.09200529129515134,0.42323279256682933
Release 2,91.7652135999997,0.0050321999988227,0.5320636459441107,0.6484981752924361,0.4039833134175365,-2.5969957087791076,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.703749895095825,5.372499942779541,0.4324134802457592,19.898396099472052,6.76010529999985,0.09180731622374749,0.4225551260913094
Release 2,91.7703638999992,0.0052352000020619,0.5318911109417616,0.6478844375484843,0.3908686652342917,-2.561749146984807,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.581249952316284,5.372499942779541,0.4317771049164015,19.24026516389847,6.76525559999935,0.09163478122139834,0.4219413883473576
Release 2,91.77534630000082,0.004904900000838,0.531743661956641,0.6472152226205022,0.3775680392980324,-2.6260297651604936,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.581249952316284,10.107500076293944,0.43109184178918936,36.19748416626452,6.7702380000009725,0.09148733223627781,0.4212721734193755
Release 2,91.78008109999791,0.004866100000072,0.5316401745896042,0.646389940499674,0.3641103851187103,-2.6940591048980203,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.5737500190734863,10.107500076293944,0.4302634024707399,36.121678590440744,6.774972799998068,0.091383844869241,0.4204468912985473
Release 2,91.7852740999988,0.0050008999969577,0.5312745080176123,0.6455874199567223,0.3507034072892385,-2.6986625224325778,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.5737500190734863,9.326250076293944,0.4294015681007809,33.32968638803958,6.780165799998954,0.09101817829724912,0.4196443707555956
Release 2,91.79022059999988,0.0051392000023042,0.5311872263621048,0.6449950093111873,0.3370758392698154,-2.6823337713681124,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.583750009536743,9.326250076293944,0.42880411989176925,33.42294879986047,6.785112300000037,0.09093089664174159,0.4190519601100605
Release 2,91.79521169999862,0.0048595999978715,0.5310275561175256,0.6442621660637635,0.3234678637180031,-2.7336198792375694,0.4402563297203632,0.2259430492011267,1.0,9,1000,1000,0,0.0,3.583750009536743,8.8462495803833,0.4280540842865318,31.702747018063064,6.79010339999877,0.0907712263971624,0.4183191168626368
Release 2,91.80006950000096,0.0049711000028764,0.5307510007091722,0.6435464634633096,0.3096421001672819,-2.7615224910712928,0.4402563297203632,0.2259430492011267,1.0,9,1000,1000,0,0.0,3.603749990463257,8.8462495803833,0.42729602979761594,31.87967184094191,6.7949612000011115,0.09049467098880903,0.41760341426218284
Release 2,91.80549619999874,0.0052429999996093,0.5308091818402073,0.6427867619253114,0.2957748576350509,-2.7171377792152893,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.603749990463257,8.711249351501465,0.42656593847226115,31.393164767396456,6.800387899998896,0.0905528521198441,0.41684371272418463
Release 2,91.8102633999988,0.004975399999239,0.5306141445546364,0.6420948293205073,0.2819060632327543,-2.7452722681812896,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,0.0,3.615000009536743,8.711249351501465,0.4258483753616469,31.491166488754743,6.805155099998956,0.09035781483427319,0.4161517801193806
Release 2,91.81515489999948,0.0047842999993008,0.5302710173932438,0.6414480790920767,0.2682891943331273,-2.794382216513069,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.615000009536743,8.711249351501465,0.42514359205041,31.491166488754743,6.810046599999637,0.09001468767288057,0.41550502989094995
Release 2,91.82005890000072,0.0049986000012722,0.5297770297170464,0.640500535747061,0.2569237669328192,-2.580502062397511,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.615000009536743,8.711249351501465,0.42411303372942766,31.491166488754743,6.81495060000087,0.08952069999668322,0.4145574865459343
Release 2,91.8252328999988,0.0050610999969649,0.5299999457194949,0.6399760719461547,0.2485529447414974,-2.166099493480356,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.615000009536743,8.711249351501465,0.42364756642282797,31.491166488754743,6.820124599998948,0.08974361599913172,0.41403302274502796
Release 2,91.83010250000008,0.0049598000005062,0.5301085493240248,0.6384652609867529,0.2433968568982704,-1.6454365304667231,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.615000009536743,8.711249351501465,0.42219426403518284,31.491166488754743,6.8249942000002335,0.08985221960366163,0.4125222117856262
Release 2,91.83521879999898,0.0049457000022812,0.5296384263376082,0.637368861420011,0.2419688405557195,-1.0142090389368703,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.615000009536743,8.143750190734863,0.42102299005596255,29.439657017171385,6.830110499999137,0.08938209661724494,0.4114258122188843
Release 2,91.8402215999995,0.0051464999996824,0.5303966329398674,0.6359890984732802,0.2443233388042431,-0.3098288497435777,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.6474997997283936,7.481249809265137,0.41983691689536484,27.28785718101267,6.835113299999648,0.09014030321950417,0.4100460492721535
Release 2,91.8454094000008,0.0049246999988099,0.5310662442969419,0.6337756785545637,0.250187200185311,0.4081400685908516,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.6474997997283936,7.182499885559082,0.4178204089686662,26.19816689412596,6.840301100000957,0.09080991457657872,0.407832629353437
Release 2,91.85021330000018,0.005099699999846,0.5312300126089621,0.6314962605204877,0.2588706793099702,1.0409899637539604,0.4402563297203632,0.2259430492011267,1.0,0,1000,1000,0,1.0,3.6549999713897705,7.182499885559082,0.41563158949935647,26.252036876225475,6.845105000000331,0.09097368288859886,0.40555321131936095
Release 2,91.855219699999,0.0048935000013443,0.5317783389355302,0.6290264887691833,0.2697698722326995,1.6170814014386814,0.4402563297203632,0.2259430492011267,1.0,365,1000,1000,0,1.0,3.6549999713897705,7.054999828338623,0.41334312311298493,25.786024170732503,6.85011139999915,0.09152200921516696,0.4030834395680566
Release 2,91.86006989999804,0.0049948999985645,0.5328076708530824,0.6262643661161843,0.2825461244762988,2.0838852542738495,0.4402563297203632,0.2259430492011267,1.0,365,1000,1000,0,1.0,3.666249990463257,7.054999828338623,0.410880648755902,25.865393053364755,6.854961599998191,0.09255134113271923,0.40032131691505757
Release 2,91.865222299999,0.0050429000002623,0.5337416366440502,0.6232953973395294,0.2951012923783603,2.3106561658326368,0.4402563297203632,0.2259430492011267,1.0,439,1000,1000,0,0.0,3.666249990463257,6.691249847412109,0.40820141006826316,24.531794689261915,6.860113999999157,0.09348530692368695,0.3973523481384027
Release 2,91.870263599998,0.0051424000012048,0.534447221249227,0.6203633980135816,0.3059858138026334,2.256609005556362,0.4402563297203632,0.2259430492011267,1.0,439,1000,1000,0,0.0,3.666249990463257,6.691249847412109,0.40551120280991104,24.531794689261915,6.86515529999815,0.09419089152886373,0.3944203488124549
Release 2,91.87523359999976,0.00486280000041,0.5336295782028885,0.6185875219709267,0.3174737780993908,2.3007908317895165,0.4402563297203632,0.2259430492011267,1.0,692,1000,1000,0,0.0,3.666249990463257,6.691249847412109,0.403594159433525,24.531794689261915,6.870125299999913,0.09337324848252526,0.39264447276979997
Release 2,91.8800658,0.0049428999991505,0.5351328840991066,0.6164507957835925,0.3290226504023226,2.325696443252389,0.4402563297203632,0.2259430492011267,1.0,692,1000,1000,0,0.0,3.666249990463257,6.691249847412109,0.40186796427644983,24.531794689261915,6.87495750000015,0.09487655437874343,0.3905077465824658
Release 2,91.88525400000071,0.005083399999421,0.5363032158428443,0.6132168251920405,0.3402253383170309,2.2755931528503304,0.4402563297203632,0.2259430492011267,1.0,987,371,539,869,0.0,3.629999876022339,7.886250019073486,0.3990062429387356,28.627086591517923,6.880145700000867,0.09604688612248113,0.3872737759909137
Release 2,91.89010119999875,0.0049713000007614,0.5359768981865666,0.6100181621103422,0.3516688127182187,2.268783423678689,0.4402563297203632,0.2259430492011267,1.0,987,371,539,869,0.0,3.632499933242798,7.886250019073486,0.39582334390952706,28.646802667820452,6.884992899998906,0.09572056846620336,0.3840751129092155
Release 2,91.89514770000096,0.004921200001263,0.5367065956199062,0.6079314731563752,0.3623280695652956,2.2258750505997336,0.4402563297203632,0.2259430492011267,1.0,1000,56,243,1000,0.0,3.632499933242798,7.878749847412109,0.3939769153489925,28.61955829476119,6.890039400001115,0.09645026589954298,0.38198842395524846
Release 2,91.9000887000002,0.0050369999989925,0.5375501906903529,0.6061838133765153,0.3733192140766518,2.205988942256132,0.4402563297203632,0.2259430492011267,1.0,1000,56,243,1000,0.0,3.632499933242798,7.878749847412109,0.3924909350840235,28.61955829476119,6.89498040000035,0.09729386096998971,0.38024076417538855
Release 2,91.90540359999795,0.0051309000009496,0.537992735544524,0.6030892372023688,0.3844257079185241,2.187290683137495,0.4402563297203632,0.2259430492011267,1.0,934,0,290,1000,0.0,3.632499933242798,7.878749847412109,0.38960448168276157,28.61955829476119,6.900295299998106,0.09773640582416077,0.3771461880012421
Release 2,91.91008449999936,0.0048664999994798,0.538692041218647,0.6000232483072342,0.3950813767647556,2.1837195131638,0.4402563297203632,0.2259430492011267,1.0,934,0,290,1000,0.0,3.526249885559082,8.946249961853027,0.3868146644860279,31.54671290416718,6.90497619999951,0.09843571149828378,0.37408019910610746
Release 2,91.91536590000032,0.0051567999980761,0.5391302030845154,0.5975764129372761,0.4057889131430258,2.131744256341709,0.4402563297203632,0.2259430492011267,1.0,1000,0,0,1000,0.0,3.526249885559082,8.946249961853027,0.38456130834481456,31.54671290416718,6.910257600000477,0.09887387336415221,0.3716333637361494
Release 2,91.92005659999997,0.0047522999993816,0.5398816318668482,0.5955008254002238,0.4163905403974619,2.168899223673504,0.4402563297203632,0.2259430492011267,1.0,1000,0,0,1000,0.0,3.554999828338623,10.651249885559082,0.38275076848649214,37.865191514754315,6.91494830000012,0.09962530214648502,0.369557776199097
Release 2,91.92522570000074,0.0051091000023006,0.5403193942054995,0.5928559237444666,0.4269634942355193,2.127477576401339,0.4402563297203632,0.2259430492011267,1.0,1000,0,0,1000,0.0,3.554999828338623,10.651249885559082,0.3803126008690919,37.865191514754315,6.9201174000008905,0.10006306448513624,0.3669128745433399
Release 2,91.93025679999846,0.0051389000000199,0.5408441134591776,0.5897599361492194,0.4374206259744381,2.0824704745183253,0.4402563297203632,0.2259430492011267,1.0,1000,0,0,1000,0.0,3.5799999237060547,9.792499542236328,0.37746606399262933,35.05714761409763,6.925148499998613,0.10058778373881438,0.36381688694809267
Release 2,91.935384299999,0.0049459999972896,0.541707180528651,0.5870972078132615,0.4477931317872944,2.081331702652637,0.4402563297203632,0.2259430492011267,1.0,1000,0,4,1000,0.0,3.5799999237060547,9.792499542236328,0.37513277837662284,35.05714761409763,6.930275999999154,0.10145085080828775,0.36115415861213473
Release 2,91.94011599999794,0.0049370000015187,0.5422830808745289,0.5847689597876337,0.4580748366930618,2.0810611081326305,0.4402563297203632,0.2259430492011267,1.0,1000,0,4,1000,0.0,3.609999895095825,8.952499389648438,0.3730489137624045,32.3185218574763,6.935007699998096,0.1020267511541657,0.3588259105865069
Release 2,91.94548729999951,0.0051428000006126,0.5426300183772412,0.5822559591865216,0.4683091007615164,2.039259892912318,0.4402563297203632,0.2259430492011267,1.0,1000,0,0,1000,0.0,3.609999895095825,8.952499389648438,0.3707280161405063,32.3185218574763,6.940378999999666,0.10237368865687801,0.3563129099853949
